# mangaid     objra           objdec             nsa_z       W80_mean             W80_75th             frac_spx                flag1   flag2  
  1-584618    116.552730888   21.9958622028      0.0450546   ""                   ""                   0.0                     0       0      
  1-584619    116.68564       26.741             0.0239233   212.94526888285424   216.8530351485034    0.6524390243902439      0       0      
  1-584637    117.547457668   34.4152997422      0.0284197   ""                   ""                   0.0                     0       0      
  1-584687    119.366690862   35.7204534274      0.0138863   205.85092022228565   200.07987220884016   0.5518134715025906      0       0      
  1-584693    119.52021       47.30533           0.0177623   ""                   ""                   0.0                     1       4      
  1-584746    120.979182576   26.5206269031      0.0217485   283.7808712471295    283.9456869071564    0.22553699284009546     0       0      
  1-584936    125.906990311   25.0201154818      0.0198304   208.585387472196     214.45686901426578   0.7909930715935335      0       0      
  1-585433    136.671423992   41.3651069434      0.0249506   263.31756720385414   243.2108626251171    0.4194871794871795      0       0      
  1-585513    138.981378466   44.332760792       0.0397859   469.9083875540425    520.5670926631201    0.22727272727272727     1       2      
  1-585593    141.521160952   50.4383422459      0.0265918   265.68399652046674   294.72843451122566   0.07173913043478261     0       0      
  1-585632    143.510354813   50.0274859311      0.0378229   532.7945874951855    614.6166134319462    0.2185089974293059      1       3      
  1-585641    144.154987174   48.4743817436      0.0259413   285.01033078236856   299.52076677970086   0.6112737920937042      1       2      
  1-585744    147.5625        45.95731           0.0248702   207.12889228433616   218.05111821562224   0.9305555555555556      0       0      
  1-585869    149.413814914   44.8974148749      0.0261648   490.01597445159064   490.01597445159064   0.0021551724137931034   0       0      
  1-586585    154.858448521   44.4046813548      0.0234362   615.8146964990649    663.1389776502576    0.003552397868561279    0       0      
  1-586863    156.966733085   46.0063699088      0.0398743   208.96390337320648   214.4568690142658    0.4767657992565056      0       0      
  1-587908    165.45434119    44.4481335854      0.0367555   249.04664964898924   264.7763578332556    0.5317742755465176      1       2      
  1-587930    165.739131407   50.6702353345      0.0223822   541.2596987795006    559.5047923444812    0.1917808219178082      0       0      
  1-587938    165.795923954   41.7052427347      0.0307913   ""                   ""                   0.0                     0       0      
  1-587938    165.795923954   41.7052427347      0.0307913   467.65175719870626   479.23322684752134   0.004893964110929853    0       0      
  1-587938    165.795923954   41.7052427347      0.0307913   ""                   ""                   0.0                     0       0      
  1-588617    171.898080923   47.3793949684      0.0327303   198.94287717162584   203.67412141019656   0.8369169698974529      0       0      
  1-588894    173.481443525   23.6437554726      0.0354279   ""                   ""                   0.0                     0       0      
  1-589908    184.55356586    44.1732422277      0.0245271   330.50584277338595   331.86900959190854   0.4111048794167134      0       0      
  1-590053    186.11866       46.01868           0.0234229   209.80557987991838   209.6645367457906    0.6844225604297225      0       0      
  1-590159    187.063503724   44.4531321941      0.0228925   464.2184016466512    559.5047923444812    0.20351390922401172     1       2      
  1-591006    193.579232526   27.0680204421      0.0279027   ""                   ""                   0.0                     0       0      
  1-591068    194.181347734   27.0347535248      0.0187168   249.60063898308405   253.99361022918632   0.13636363636363635     0       0      
  1-591183    194.806227507   27.7746020056      0.022767    ""                   ""                   0.0                     0       0      
  1-591248    195.01782       28.15501           0.0219155   ""                   ""                   0.0                     0       0      
  1-591474    197.580687349   47.1240556946      0.0243834   294.6942035664508    324.6805111891957    0.03928170594837262     1       3      
  1-592049    206.299565786   23.0718639552      0.0279127   ""                   ""                   0.0                     0       0      
  1-592743    213.110482013   45.6904101161      0.0269954   224.17888285310968   227.63578275257265   0.86810551558753        0       0      
  1-592881    214.647824001   44.1224317199      0.0288      ""                   ""                   0.0                     0       0      
  1-592881    214.647824001   44.1224317199      0.0288      ""                   ""                   0.0                     0       0      
  1-592984    215.718400019   40.6225967971      0.0181859   197.61767000003695   206.66932907799358   0.15209580838323353     0       0      
  1-593159    217.629970676   52.7071590288      0.0448811   374.36239356903206   419.3290734915812    0.26033519553072626     1       2      
  1-593971    235.146974287   28.3606527522      0.032706    ""                   ""                   0.0                     0       0      
  1-593972    235.20157612    28.2920800258      0.0327594   ""                   ""                   0.0                     0       0      
  1-593982    235.809360612   28.3568191719      0.0319121   339.3165529821065    361.8210862698786    0.04868421052631579     0       0      
  1-593985    235.953175089   57.2332325075      0.0135527   193.15201710592103   196.48562300748375   0.6646415552855407      0       0      
  1-594386    244.348135514   50.6359271191      0.0415421   ""                   ""                   0.0                     0       0      
  1-594438    245.845279189   41.6511881825      0.0273353   274.85759627302497   279.1533546386812    0.7156308851224106      0       0      
  1-594446    246.085601674   39.1775258138      0.0300708   ""                   ""                   0.0                     0       0      
  1-594453    246.392914881   41.6813939003      0.0279312   224.23167301408662   230.03194888681026   0.7961956521739131      0       0      
  1-594483    247.083243108   38.8114106586      0.0309815   ""                   ""                   0.0                     0       0      
  1-594493    247.159345539   39.5512033647      0.0311758   795.4229754306143    863.2188498590979    0.18253968253968253     0       0      
  1-594505    247.333327133   39.4289925576      0.0277531   ""                   ""                   0.0                     0       0      
  1-594520    247.612100338   40.7250813956      0.0290501   ""                   ""                   0.0                     0       0      
  1-594528    247.724887791   39.8475661634      0.0281495   ""                   ""                   0.0                     0       0      
  1-594582    248.945556458   44.4155805915      0.0309915   ""                   ""                   0.0                     0       0      
  1-594602    249.471809515   39.2498229771      0.0309035   ""                   ""                   0.0                     1       4      
  1-594641    250.548892075   39.4554392222      0.0300258   203.96219317109444   203.67412141019656   0.3711670480549199      0       0      
  1-594755    253.467582812   39.7601617207      0.0349309   ""                   ""                   0.0                     0       0      
  1-594809    254.574201814   64.7055032069      0.0160095   189.92221142239816   192.89137380612735   0.6119733924611973      0       0      
  1-595027    257.752216191   56.9353408648      0.0288967   217.0778730883528    222.84345048409745   0.7825907590759076      0       0      
  1-595044    258.22041548    35.0931572767      0.0254919   209.5716700003836    219.24920128274104   0.8041095890410959      0       0      
  1-595093    258.960057196   57.3667530035      0.0300075   385.483226845475     410.6429712549699    0.007194244604316547    0       0      
  1-596095    318.086563754   11.2202360427      0.0175331   308.5063897830919    309.40495208343094   0.006756756756756757    0       0      
  1-596218    320.159441713   1.04727722221      0.0207444   212.15183575595333   215.65495208138464   0.6437315322921063      0       0      
  1-596598    331.12290045    12.4426263785      0.0265918   257.24186130340064   283.0471246068173    0.2457627118644068      0       0      
  1-596678    332.892838008   11.7959286635      0.0269487   272.3137233359724    342.6517571959778    0.11625835189309577     1       2      
  1-604017    48.8964560143   -1.01628610453     0.0268005   209.02918966474272   209.6645367457906    0.2806520198440822      0       0      
  1-604037    50.1606436872   -1.03501853817     0.0210053   ""                   ""                   0.0                     0       0      
  1-604039    50.1789838473   -1.10865356255     0.0209112   221.4661167268386    231.23003195392906   0.8651106395877539      0       0      
  1-604048    50.5361376247   -0.836264854962    0.0364594   219.72594174898072   216.8530351485034    0.26982456140350874     1       3      
  1-604052    50.6366422984   -0.00121269359934  0.0217437   261.6187529095026    288.7380191756316    0.5683673469387756      0       0      
  1-604053    50.6967861467   0.149366137403     0.0228308   214.0735959951638    206.0702875444342    0.2693903606766677      0       0      
  1-604153    55.8082035277   -1.01869728676     0.0367145   346.2460063973342    346.2460063973342    0.0024271844660194173   0       0      
  1-604210    59.3550906385   -5.4206656411      0.0640277   ""                   ""                   0.0                     0       0      
  1-604748    112.573556952   39.9420753389      0.0500247   219.7523463545872    222.84345048409745   0.6813031161473088      0       0      
  1-604761    113.472274826   37.025904577       0.0617783   289.09836806728424   294.7284345112256    0.2413151364764268      1       3      
  1-604816    116.110427262   29.2693961696      0.0395546   432.6449110089873    465.4552715756551    0.0779510022271715      0       0      
  1-604818    116.161330789   40.3659680694      0.0198236   203.64300236949222   198.88178914172136   0.12588555858310627     0       0      
  1-604826    116.772427903   22.2941298143      0.0458585   ""                   ""                   0.0                     0       0      
  1-604835    117.215199698   36.3903606314      0.0285111   199.2425023232195    206.07028754443417   0.1308016877637131      0       0      
  1-604839    117.27419       28.61938           0.027848    ""                   ""                   0.0                     0       0      
  1-604856    117.982110064   27.3029716097      0.0263811   202.6757188542642    209.06549521223118   0.031914893617021274    1       3      
  1-604860    118.184152672   45.949276388       0.0516947   694.1475457601415    796.4257188672245    0.2552204176334107      0       0      
  1-604880    118.68983       46.22018           0.0222279   216.37456746994158   219.249201282741     0.1547207118141374      0       0      
  1-604883    118.7523        36.46305           0.020234    203.88485914838688   208.46645367867177   0.39460154241645246     0       0      
  1-604907    119.920672417   50.8399725276      0.0543641   992.371832419018     1146.565495232695    0.6427145708582834      1       4      
  1-604930    120.269959112   26.802436444       0.0421031   220.05362848494934   209.6645367457906    0.6231454005934718      0       0      
  1-604937    120.360092729   44.1936240334      0.0313725   ""                   ""                   0.0                     0       0      
  1-605012    121.547647455   53.1473631033      0.0641829   262.4024471120294    252.79552716206751   0.3239719157472417      0       0      
  1-605282    127.632008288   18.206109898       0.0268904   233.91861158251433   256.98881789698333   0.24665551839464883     0       0      
  1-605419    130.821738986   52.7579290519      0.0587489   1251.9968051391495   1647.963258821914    0.007194244604316547    0       0      
  1-605549    134.284434379   51.4715460589      0.0156688   ""                   ""                   0.0                     1       2      
  1-605571    134.748487865   39.748861369       0.0240159   758.6718393593261    1204.0734824543974   0.12209302325581395     0       0      
  1-605638    136.74835       41.4406            0.0261259   206.39772744151102   207.26837061155297   0.6190476190476191      0       0      
  1-605640    136.782562791   28.3160766512      0.0217639   210.70580265752736   219.249201282741     0.5925542916235781      0       0      
  1-605863    141.460052772   49.3298551231      0.0270654   ""                   ""                   0.0                     0       0      
  1-605884    142.13573       50.79362           0.0251076   198.69617063836495   208.4664536786718    0.07932960893854749     0       0      
  1-605973    144.692383053   48.5628700469      0.0247802   321.6976125940061    364.516773170896     0.22992125984251968     1       2      
  1-606005    145.597387992   36.349709503       0.0219665   ""                   ""                   0.0                     0       0      
  1-606105    147.664314026   44.3311626403      0.0154327   244.4688498455918    243.8099041586765    0.07751937984496124     0       0      
  1-608252    154.771367726   46.4541111008      0.0307213   208.41536369770745   217.4520766820628    0.8131833801936895      0       0      
  1-608586    155.542978368   38.5178182947      0.0529871   ""                   ""                   0.0                     0       0      
  1-608874    156.193566849   46.4560652324      0.0424317   ""                   ""                   0.0                     0       0      
  1-609412    157.93769       46.67167           0.024944    203.86028114550084   208.4664536786718    0.4891910739191074      0       0      
  1-609414    157.93471       35.04137           0.119496    ""                   ""                   0.0                     0       0      
  1-611836    164.082166985   43.7549018914      0.0359833   ""                   ""                   0.0                     0       0      
  1-612565    166.248455461   50.3821335596      0.0218119   220.20938747289605   214.15734824748614   0.6521060842433697      0       0      
  1-613211    167.861853082   22.9707645232      0.0322596   ""                   ""                   0.0                     0       0      
  1-613340    168.210368952   23.2566112518      0.0212163   196.30905092340788   202.4760383430778    0.618348623853211       0       0      
  1-613755    169.300369024   46.8598732327      0.0607855   ""                   ""                   0.0                     0       0      
  1-613769    169.342672388   22.3385004333      0.0323767   208.33223679471118   217.4520766820628    0.3164754953076121      0       0      
  1-613799    169.42303       47.0834            0.0531635   ""                   ""                   0.0                     0       0      
  1-613949    169.823700352   47.6483583246      0.0344067   344.64856230784244   367.2124600719132    0.007751937984496124    0       0      
  1-614456    171.027093421   48.6962967467      0.0576016   207.99135177274536   209.36501597901088   0.07360406091370558     1       0      
  1-614850    172.051190682   21.9968427778      0.0210523   201.3050106618635    203.6741214101966    0.6945107398568019      0       0      
  1-615167    172.66989       47.018275          0.0250173   220.11914694931139   219.24920128274104   0.4615950018375597      0       0      
  1-619066    183.03892       36.16891           5.4371E-4   199.94391952037282   198.88178914172136   0.3003834682573498      0       0      
  1-620115    186.428109928   47.330016594       0.0245615   208.26580384461548   214.4568690142658    0.7477313974591652      0       0      
  1-620993    189.213252539   45.6511702678      0.030345    309.0876490076773    321.9848242881784    0.40633245382585753     1       4      
  1-622911    192.764944171   27.3699662435      0.0277288   217.29796641201847   219.249201282741     0.3699155794320798      0       0      
  1-623581    194.857571735   28.1869866615      0.0257644   ""                   ""                   0.0                     0       0      
  1-623593    194.906198679   28.1661462005      0.019084    ""                   ""                   0.0                     0       0      
  1-623758    195.294615141   27.8028854123      0.0223221   ""                   ""                   0.0                     0       0      
  1-624035    195.875167844   28.2747193004      0.0213857   ""                   ""                   0.0                     0       0      
  1-626829    204.674179172   27.742410862       0.0362095   364.3310702954925    391.473642181069     0.2331002331002331      1       2      
  1-626830    204.68383155    26.3285381656      0.028185    ""                   ""                   0.0                     0       0      
  1-626979    205.235769885   26.4867194198      0.0750178   ""                   ""                   0.0                     0       0      
  1-627000    205.321148777   26.2720305918      0.0639121   572.3841853160083    589.756389789231     0.007736943907156673    1       3      
  1-627041    205.460227018   26.3702992351      0.0694202   ""                   ""                   0.0                     0       0      
  1-627332    206.554380713   23.0840530659      0.0300181   201.5895778919015    206.07028754443417   0.6402586903799515      0       0      
  1-627377    206.70580204    39.0837085374      0.0614411   236.8061276225839    240.8146964908795    0.693655589123867       0       0      
  1-629057    212.259249772   54.5562038875      0.0757792   232.42811502104786   232.42811502104786   0.0020242914979757085   1       3      
  1-629695    214.729400236   45.356647295       0.0276751   267.971246012239     281.54952077291875   0.013392857142857142    0       0      
  1-630590    218.976343316   53.3916368422      0.0434983   ""                   ""                   0.0                     1       2      
  1-631278    221.43798422    51.5808196479      0.0296268   533.9124068274156    562.2004792454985    0.14145383104125736     1       2      
  1-631640    223.61098242    53.2174411839      0.0268503   211.9638880867257    218.65015974918163   0.05749128919860627     0       0      
  1-631680    224.308966131   53.1520291512      0.0290411   221.33746311728652   230.03194888681023   0.5057915057915058      0       0      
  1-632698    231.50295368    56.8268193295      0.0516182   ""                   ""                   0.0                     0       0      
  1-632935    232.754660549   28.8815519409      0.0826747   ""                   ""                   0.0                     0       0      
  1-633064    233.551726535   28.0576692956      0.0742135   ""                   ""                   0.0                     0       0      
  1-633196    235.491277373   48.5569380923      0.0380864   366.6134185383538    377.6956869092028    0.0074487895716946      0       0      
  1-633211    235.779168643   39.1513464338      0.0638318   ""                   ""                   0.0                     0       0      
  1-633214    235.869383482   29.7823288354      0.0590724   278.5196578097919    265.9744409003743    0.5342163355408388      0       0      
  1-633219    235.941918996   28.4152116397      0.0327509   221.3692990592309    231.23003195392903   0.21255349500713266     0       0      
  1-633225    236.02959       47.29463           0.0198624   192.22629619800233   198.88178914172136   0.581901489117984       0       0      
  1-633256    236.450303673   30.2024487076      0.0315177   199.2169671426415    208.4664536786718    0.4907497565725414      0       0      
  1-633308    237.45050495    29.1712890978      0.0812324   ""                   ""                   0.0                     0       0      
  1-633356    238.286105126   54.147238944       0.0467487   340.0527207660299    428.9137380285316    0.35853379152348225     1       4      
  1-633587    241.235612985   41.3572357459      0.0728683   ""                   ""                   0.0                     0       0      
  1-633591    241.252476821   41.3917200794      0.0719477   ""                   ""                   0.0                     0       0      
  1-633608    241.366385991   41.6493667208      0.0231772   209.4827070911135    213.25878594714703   0.5997506234413965      0       0      
  1-633729    242.585224552   43.0096434555      0.0252127   263.85711251321555   274.361022370206     0.6615905245346869      0       0      
  1-633832    243.968767118   44.161319278       0.0548359   297.3516058581805    365.1158147044553    0.25885558583106266     1       2      
  1-633839    244.074725627   47.9816013106      0.0206429   259.1541034401616    245.60702875935468   0.493573264781491       0       0      
  1-633943    246.118675724   48.5966479681      0.0574231   ""                   ""                   0.0                     0       0      
  1-633969    246.855144495   42.6797142778      0.0313842   395.36741214920505   395.36741214920505   0.005780346820809248    0       0      
  1-633990    247.304125164   41.1508723641      0.0295927   285.1437699742752    310.30351438377005   0.06719367588932806     0       0      
  1-633994    247.419950798   40.6869537939      0.0305182   ""                   ""                   0.0                     1       0      
  1-634055    248.766160205   44.5424307204      0.0570462   511.58146965972907   511.58146965972907   0.025                   0       0      
  1-634056    248.78284923    40.9913754432      0.0300481   199.2626367392161    208.46645367867177   0.211484593837535       1       4      
  1-634093    249.587768862   40.8172085562      0.133016    321.1784222237715    307.90734824953245   0.02066772655007949     0       0      
  1-634119    249.91235       43.29527           0.0158877   195.1324706563273    197.68370607460255   0.6903813318155948      0       0      
  1-634138    250.31305       39.29009           0.0305423   215.3189500219615    225.23961661833502   0.5621488764044944      0       0      
  1-634238    252.938352205   62.4643460042      0.0602218   199.63301960542827   203.67412141019656   0.4147982062780269      0       0      
  1-634274    253.572622355   37.622378197       0.0625867   ""                   ""                   0.0                     0       0      
  1-634299    253.88908076    63.2421188916      0.0225478   227.19933135502336   233.62619808816666   0.8348930481283422      0       0      
  1-634328    254.309797546   34.0240432727      0.084538    524.1613418644765    539.4369009702413    0.007722007722007722    0       0      
  1-634350    254.49813       36.0921            0.0374474   206.79955549833258   221.64536741697862   0.31186440677966104     0       0      
  1-634477    255.895283788   36.4015364012      0.0232086   ""                   ""                   0.0                     0       0      
  1-634538    256.369657235   35.6346666211      0.0362875   401.6057067400651    413.33865815598716   0.05178571428571429     0       0      
  1-634763    261.557238855   62.1494611311      0.027828    254.52609159235024   279.1533546386812    0.025257249766136577    1       3      
  1-634789    263.09890886    55.4146779223      0.0618731   ""                   ""                   0.0                     0       0      
  1-634795    263.205362118   56.9012700515      0.0293613   545.330069303634     558.3067092773624    0.1807511737089202      0       0      
  1-634800    263.439318809   56.7085357468      0.0301676   ""                   ""                   0.0                     0       0      
  1-634825    264.455604594   57.1107078948      0.0300175   354.0880046548391    373.8019169410667    0.04119850187265917     0       0      
  1-634828    264.522487678   57.1181655864      0.0300503   378.99132816892984   417.531948890903     0.4557291666666667      0       0      
  1-635285    310.217078243   0.652804433245     0.0267675   232.4844008027246    224.04153355121622   0.12867012089810018     1       2      
  1-635474    317.87543       11.31201           0.0176823   ""                   ""                   0.0                     0       0      
  1-635503    318.990452837   9.54307564379      0.0293012   215.62849135106788   224.04153355121625   0.49155609167671893     0       0      
  1-635503    318.990452837   9.54307564379      0.0293012   226.14054979545605   227.63578275257262   0.5844255975327679      0       0      
  1-635506    319.103189368   10.2733865439      0.0172631   324.6805111891958    330.6709265247897    0.18312101910828024     0       0      
  1-635590    321.054413692   1.11838475996      0.0494476   ""                   ""                   0.0                     0       0      
  1-635647    323.174007207   -0.127839589249    0.0500268   318.502161254838     206.96884984477327   0.18579234972677597     1       3      
  1-636015    332.418270109   13.6358085465      0.0273857   250.21504055596552   257.5878594305427    0.2595846645367412      1       2      
  1-637825    356.805709913   -0.480166160074    0.0380011   233.0238285460875    224.04153355121622   0.19801980198019803     0       0      
  1-638033    358.550324332   0.377029940544     0.0266337   ""                   ""                   0.0                     0       0      
  1-639152    58.2919930394   -5.49709736449     0.120884    ""                   ""                   0.0                     0       0      
  1-71481     117.456001215   34.8839120986      0.131157    447.1246006487374    455.571086271925     0.35714285714285715     0       0      
  1-71488     116.678719977   36.0733341361      0.0634725   ""                   ""                   0.0                     0       0      
  1-71525     118.344852476   36.2743788157      0.0457385   219.95640309319307   232.72763578782752   0.09467455621301775     0       0      
  1-71939     118.598785742   38.6705561228      0.0198451   196.0944122100572    201.27795527595896   0.35626398210290827     0       0      
  1-71956     118.441654027   38.8690356271      0.0397519   229.43290735325084   233.62619808816663   0.064                   0       0      
  1-71974     118.855393765   39.1860944299      0.0331647   236.50595411495038   267.17252396749313   0.40362035225048926     0       0      
  1-72322     121.014200537   40.8026129505      0.126168    395.8955344080106    523.562300330917     0.3731203007518797      1       4      
  1-72339     121.489983291   41.1481156278      0.0407506   ""                   ""                   0.0                     0       0      
  1-72913     127.489366951   44.9401584256      0.0426329   ""                   ""                   0.0                     0       0      
  1-72914     127.580820546   45.0758652965      0.0970376   190.58736790782194   209.66453674579063   0.023465703971119134    0       0      
  1-72928     127.256488342   45.0167725695      0.127041    ""                   ""                   0.0                     0       0      
  1-73001     125.459039868   45.5196357165      0.0541687   351.30093221476693   367.5119808386929    0.37150127226463103     0       0      
  1-73002     125.428111675   45.5532538955      0.0477041   ""                   ""                   0.0                     0       0      
  1-73005     125.402303304   45.5854761711      0.051378    177.77709511324397   183.3067092691769    0.09615384615384616     0       0      
  1-73009     125.820959584   45.8968648879      0.0537268   341.2358408439283    370.20766773971025   0.05631399317406143     0       0      
  1-73028     125.736170047   45.4859393776      0.0469224   ""                   ""                   0.0                     0       0      
  1-73029     125.724140887   45.7187719073      0.0501992   ""                   ""                   0.0                     0       0      
  1-73042     126.143771046   45.4798234048      0.0538674   ""                   ""                   0.0                     1       3      
  1-73184     127.528168009   45.3517505123      0.148244    ""                   ""                   0.0                     0       0      
  1-73241     127.648155746   47.0944347616      0.0452572   325.2795527227551    327.9752396237724    0.01282051282051282     0       0      
  1-73584     132.627858985   50.2789266122      0.12215     ""                   ""                   0.0                     0       0      
  1-73638     133.035323408   51.3127390765      0.115137    178.84030060963974   209.6645367457906    0.8969539857420609      0       0      
  1-73651     132.38439439    50.8741273066      0.0272889   ""                   ""                   0.0                     0       0      
  1-73667     133.06809411    50.627237501       0.112362    142.32165804396814   131.78913738306835   0.8815875081327261      0       0      
  1-73670     134.273804818   51.8141317407      0.0172316   197.395150422599     203.6741214101966    0.45606326889279436     0       0      
  1-90176     233.352286757   56.6087571906      0.0117835   ""                   ""                   0.0                     0       0      
  1-90190     233.509524302   56.685685533       0.0120382   311.93619621053      376.1980830753042    0.09985315712187959     0       0      
  1-90192     233.71260364    56.4510785715      0.0394443   ""                   ""                   0.0                     0       0      
  1-90213     234.960926204   57.8212228107      0.0718512   ""                   ""                   0.0                     0       0      
  1-90231     234.541843983   57.6036530229      0.0736586   222.12046932290502   240.81469649087947   0.12020725388601036     0       0      
  1-90242     233.968342684   57.9026365222      0.0302266   363.5137687594954    394.1693290820863    0.8261589403973509      1       2      
  1-90244     234.292946668   57.5762330408      0.0724912   198.61072962427366   204.8722044773154    0.4292929292929293      0       0      
  1-90685     234.910233377   55.3273529158      0.0517855   ""                   ""                   0.0                     0       0      
  1-90779     236.15255855    54.2093311396      0.0664669   569.4888179038045    579.2731629519415    0.05504587155963303     0       0      
  1-90785     236.533286678   55.1686413552      0.0407757   199.84383196278094   206.07028754443417   0.6285178236397748      0       0      
  1-90807     236.761272589   54.340901023       0.0668922   ""                   ""                   0.0                     1       0      
  1-90849     237.582742958   56.1319811738      0.0661473   355.23162940072524   366.3138977715741    0.01011804384485666     0       0      
  1-90901     235.463882446   55.4678535461      0.048214    243.73801917464934   264.77635783325553   0.41284403669724773     0       0      
  1-90984     233.491509631   56.8473195647      0.0108082   ""                   ""                   0.0                     0       0      
  1-90986     234.032891247   56.3653633297      0.0391336   211.1621405796891    212.3602236468079    0.019851116625310174    0       0      
  1-91010     235.803546244   57.4111620824      0.0738534   483.1824636243204    766.7731629560342    0.07692307692307693     1       3      
  1-91016     234.810980805   56.6708573626      0.046305    304.65285394780676   298.32268371258203   0.25251256281407036     1       3      
  1-91019     234.970352339   56.3683232909      0.045939    253.8361978554043    268.37060703461196   0.641185647425897       0       0      
  1-91339     237.653858933   53.3906219728      0.0650662   ""                   ""                   0.0                     0       0      
  1-91417     238.105616365   53.7328284758      0.0436736   253.98486509730958   225.23961661833505   0.2629558541266795      0       0      
  1-91550     240.186697059   53.7755312455      0.110132    ""                   ""                   0.0                     0       0      
  1-91577     239.409286951   54.720488544       0.0457518   ""                   ""                   0.0                     0       0      
  1-91580     239.554209025   54.6155620453      0.0468873   ""                   ""                   0.0                     0       0      
  1-91582     239.339148027   54.6710733079      0.0469388   464.85623004209566   479.23322684752134   0.0989010989010989      0       0      
  1-91652     238.820533349   53.8074462429      0.0647106   ""                   ""                   0.0                     0       0      
  1-91678     237.304843731   55.0888339777      0.0465559   222.62094934306108   235.12380192206518   0.19471488178025034     0       0      
  1-91747     238.945129679   56.1255500747      0.04201     ""                   ""                   0.0                     0       0      
  1-91760     239.98915475    54.8199385353      0.0660105   205.99693551991672   213.258785947147     0.15816655907036797     0       0      
  1-91762     240.24687       54.73081           0.0429455   225.38170733249464   226.43769968545385   0.4557739557739558      0       0      
  1-92487     244.188130185   48.6003204386      0.0463009   212.9429276839975    216.8530351485034    0.6615120274914089      0       0      
  1-92502     243.472257514   48.2967008953      0.0202585   197.84708103830056   202.4760383430778    0.8873072360616845      0       0      
  1-92519     243.339963034   48.1550240077      0.0200673   213.2690699219721    216.85303514850344   0.7845117845117845      0       0      
  1-92526     243.326814088   48.391805707       0.0199003   204.461111345002     203.67412141019656   0.8035882908404155      0       0      
  1-92537     243.043997907   47.9064334189      0.093673    ""                   ""                   0.0                     0       0      
  1-92547     243.102564653   48.5298860438      0.0578113   359.0826106878928    363.01916933699744   0.051470588235294115    0       0      
  1-92615     242.580424835   47.9132008963      0.0975538   ""                   ""                   0.0                     0       0      
  1-92626     241.799551053   48.5725625102      0.043419    354.6739010763768    367.81150160547264   0.10622710622710622     0       0      
  1-92635     242.422201972   47.7365155152      0.0940972   ""                   ""                   0.0                     0       0      
  1-92638     242.283929919   47.6360818113      0.0380848   ""                   ""                   0.0                     0       0      
  1-92744     242.955879685   49.2287127601      0.0580427   ""                   ""                   0.0                     0       0      
  1-92771     243.425164664   48.8992232706      0.0852786   ""                   ""                   0.0                     0       0      
  1-92774     243.407714996   49.0694089344      0.0551706   ""                   ""                   0.0                     0       0      
  1-92832     244.03012861    49.2929159486      0.0578285   ""                   ""                   0.0                     0       0      
  1-92866     243.581821279   50.4656106608      0.0602584   637.5847424747602    679.3130990563615    0.20297029702970298     0       0      
  1-93215     246.428955701   46.24232355        0.0568394   406.15015975327435   409.1453674210713    0.004291845493562232    1       0      
  1-93231     245.747392196   46.6753242366      0.0480018   399.4779085258241    464.8562300420957    0.24070450097847357     1       2      
  1-93233     245.30872922    46.2858973569      0.0579378   ""                   ""                   0.0                     0       0      
  1-93236     245.522375014   46.6242084914      0.0477681   258.78594249766155   264.77635783325553   0.3288100208768267      0       0      
  1-93252     245.712748338   45.741993847       0.0245436   196.63124636370816   202.4760383430778    0.14538152610441768     0       0      
  1-93257     245.100624403   46.2833213852      0.019565    248.1861818572198    248.0031948935923    0.7190751445086705      0       0      
  1-93260     244.870710334   46.6778549229      0.046566    213.39784916029475   227.63578275257265   0.06181015452538632     0       0      
  1-93288     245.009902118   45.7972555462      0.0533752   ""                   ""                   0.0                     0       0      
  1-93305     244.401575437   46.0820047728      0.019592    243.40270069930833   256.38977636342395   0.48180494905385735     0       0      
  1-93310     243.62893198    46.9341931379      0.0467546   191.37051083186086   196.48562300748375   0.35629587803500845     0       0      
  1-93352     244.914628957   47.8732126405      0.0209365   209.06846286314052   212.0607028800282    0.6859223300970874      0       0      
  1-93375     245.454365212   47.0521180262      0.029506    ""                   ""                   0.0                     0       0      
  1-93378     245.662643292   47.1607564493      0.0488676   366.61341853835387   370.50718850648997   0.012345679012345678    0       0      
  1-93455     248.397810272   48.37984791        0.0391042   219.96149444951064   215.6549520813846    0.5598885793871866      0       0      
  1-93466     247.742074857   48.2803111461      0.034895    199.8771196897893    202.4760383430778    0.2742616033755274      0       0      
  1-93471     247.694974246   47.7947656349      0.127959    ""                   ""                   0.0                     0       0      
  1-93503     247.391795685   47.7029868772      0.0328625   ""                   ""                   0.0                     0       0      
  1-93520     246.796565412   47.501665073       0.0327133   223.48857213562295   228.83386581969143   0.07738095238095238     0       0      
  1-93551     246.311080004   48.721331223       0.0207404   222.3642172572499    212.9592651803673    0.47770700636942676     0       0      
  1-93557     246.456915028   48.1003393844      0.0197953   356.38668738532317   439.0974440990414    0.36976506639427986     1       2      
  1-93598     245.601008863   47.7317291681      0.0214979   192.83719692324732   199.78035144206044   0.2947448591012947      0       0      
  1-93612     245.412401545   49.4488426232      0.0323949   364.67316011992256   440.8945686997196    0.13630880579010857     0       0      
  1-93640     245.503111116   49.5207899339      0.049627    208.2701906823467    201.27795527595896   0.19476190476190477     0       0      
  1-93705     247.179730935   49.0610805707      0.0353494   191.31126047798386   196.48562300748375   0.7085561497326203      0       0      
  1-93706     247.148175739   48.7836275645      0.0330797   ""                   ""                   0.0                     0       0      
